 # system_clock,	AO-therm	CPU-therm	GPU-therm	PLL-therm	PMIC-Die	Tdiode_tegra	Tboard_tegra	thermal-fan-est.38bmp280_temp	bmp280_pressure
1466484865	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484866	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484867	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484868	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484869	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484870	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484871	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484872	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484873	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466484874	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484875	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484876	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105191
1466484877	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484878	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484879	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484880	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484881	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484882	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466484883	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105191
1466484884	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484885	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484886	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484887	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484888	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466484889	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484890	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484891	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484892	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105191
1466484893	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484894	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466484895	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484896	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484897	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484898	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105191
1466484899	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484900	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484901	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484902	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484903	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484904	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484905	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484906	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484907	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484908	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484909	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484910	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484911	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484912	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466484913	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484914	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484915	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484916	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484917	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484918	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484919	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484920	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484921	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484922	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484923	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484924	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484925	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
1466484926	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484927	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484928	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484929	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484930	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105199
1466484931	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484932	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484933	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484934	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
1466484935	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484936	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466484937	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105192
1466484938	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484939	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484940	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484941	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484942	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484943	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484944	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484945	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484946	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484947	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484948	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484949	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466484950	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484951	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484952	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484953	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484954	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484955	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484956	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484957	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484958	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484959	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484960	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466484961	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484962	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484963	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484964	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484965	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484966	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466484967	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484968	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105197
1466484969	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484970	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466484971	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484972	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484973	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105191
1466484974	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484975	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484976	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484977	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484978	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484979	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484980	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484981	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484982	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466484983	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484984	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484985	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484986	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484987	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484988	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466484989	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466484990	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466484991	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484992	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466484993	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466484994	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
1466484995	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466484996	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466484997	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466484998	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466484999	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466485000	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
1466485001	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466485002	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466485003	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485004	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466485005	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485006	28.5	27	25	24.5	100	31.25	30	26.5	39.42	105194
1466485007	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466485008	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485009	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
1466485010	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485011	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466485012	28.5	27	25	24.5	100	31.25	30	26.5	39.42	105190
1466485013	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466485014	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485015	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485016	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466485017	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466485018	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485019	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466485020	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105191
1466485021	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466485022	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485023	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105195
1466485024	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466485025	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485026	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105194
1466485027	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466485028	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105197
1466485029	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485030	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485031	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485032	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485033	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485034	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105192
1466485035	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466485036	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485037	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105195
1466485038	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466485039	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485040	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485041	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105196
1466485042	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485043	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485044	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105197
1466485045	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485046	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485047	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485048	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485049	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485050	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485051	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485052	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485053	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105198
1466485054	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485055	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485056	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
1466485057	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485058	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485059	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485060	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105192
1466485061	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105194
1466485062	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485063	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485064	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485065	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485066	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485067	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485068	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485069	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485070	28.5	27	25	24.5	100	31.25	30	26.5	39.43	105193
1466485071	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485072	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485073	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485074	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485075	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485076	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105194
1466485077	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485078	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105199
1466485079	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105193
1466485080	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105195
1466485081	28.5	27	25	24.5	100	31.25	30	26.5	39.45	105197
1466485082	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105192
1466485083	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105196
1466485084	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485085	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105197
1466485086	28.5	27	25	24.5	100	31.25	30	26.5	39.44	105198
