 # system_clock,	AO-therm	CPU-therm	GPU-therm	PLL-therm	PMIC-Die	Tdiode_tegra	Tboard_tegra	thermal-fan-est.38bmp280_temp	bmp280_pressure
1466459367	22	20	18	17.5	100	23.75	23	19	25.38	75662
1466459368	22	20	18	17.5	100	23.75	23	19	24.64	102435
1466459369	22	20	18	17.5	100	23.75	23	19	24.7	102436
1466459370	22	20	18	17.5	100	23.75	23	19	24.75	102440
1466459371	22	20	18	17.5	100	23.75	23	19	24.78	102440
1466459372	22	20	18	17.5	100	23.75	23	19	24.81	102443
1466459373	22	20	18	17.5	100	23.75	23	19	24.83	102442
1466459374	22	20	18	17.5	100	23.75	23	19	24.86	102445
1466459375	22	20	18	17.5	100	23.75	23	19	24.88	102445
1466459376	22	20	18	17.5	100	23.75	23	19	24.91	102445
1466459377	22	20	18	17.5	100	23.75	23	19	24.93	102448
1466459378	22	20	18	17.5	100	23.75	23	19	24.95	102448
1466459379	22	20	18	17.5	100	23.75	23	19	24.97	102450
1466459380	22	20	18	17.5	100	23.75	23	19	25	102454
1466459381	22	20	18	17.5	100	23.75	23	19	25.02	102457
1466459382	22	20	18	17.5	100	23.75	23	19	25.04	102457
1466459383	22	20	18	17.5	100	23.75	23	19	25.07	102456
1466459384	22	20	18	17.5	100	23.75	23	19	25.1	102460
1466459385	22	20	18	17.5	100	23.75	23	19	25.13	102463
1466459386	22	20	18	17.5	100	23.75	23	19	25.14	102460
1466459387	22	20	18	17.5	100	23.75	23	19	25.16	102460
1466459388	22	20	18	17.5	100	23.75	23	19	25.18	102464
1466459389	22	20	18	17.5	100	23.75	23	19	25.21	102464
1466459390	22	20	18	17.5	100	23.75	23	19	25.24	102467
1466459391	22	20	18	17.5	100	23.75	23	19	25.24	102466
1466459392	22	20	18	17.5	100	23.75	23	19	25.28	102467
1466459393	22	20	18	17.5	100	23.75	23	19	25.31	102471
1466459394	22	20	18	17.5	100	23.75	23	19	25.33	102470
1466459395	22	20	18	17.5	100	23.75	23	19	25.34	102469
1466459396	22	20	18	17.5	100	23.75	23	19	25.38	102473
1466459397	22	20	18	17.5	100	23.75	23	19	25.41	102476
1466459398	22	20	18	17.5	100	23.75	23	19	25.43	102475
1466459399	22	20	18	17.5	100	23.75	23	19	25.44	102475
1466459400	22	20	18	17.5	100	23.75	23	19	25.49	102479
